Date,varopen,varclose,varlow,varhigh,varvolume
2009-04-28,29.90229034423828,30.621347427368164,29.639219284057617,31.015953063964844,1952600.0
2009-04-29,30.849342346191406,31.647321701049805,30.182897567749023,31.647321701049805,2397800.0
2009-04-30,30.419660568237305,29.26215362548828,28.61324691772461,31.98931121826172,6751900.0
2009-05-01,29.44630241394043,29.183231353759766,28.551864624023438,29.560298919677734,1686700.0
2009-05-04,29.332305908203125,29.44630241394043,28.87631607055664,30.025056838989258,1967100.0
2009-05-05,29.612913131713867,30.12151527404785,29.156925201416016,30.226743698120117,1557600.0
2009-05-06,30.174129486083984,30.077669143676758,29.156925201416016,30.33197021484375,1805700.0
2009-05-07,30.34950828552246,30.68273162841797,29.946134567260742,31.007183074951172,2068800.0
2009-05-08,30.77042007446289,31.419326782226562,30.77042007446289,31.57716941833496,1200700.0
2009-05-11,31.024721145629883,30.831804275512695,30.428430557250977,31.32286834716797,1573100.0
2009-05-12,30.866880416870117,30.840572357177734,30.26181983947754,30.989646911621094,1140800.0
2009-05-13,30.472274780273438,29.946134567260742,29.858444213867188,30.7353458404541,1146000.0
2009-05-14,30.007518768310547,29.560298919677734,29.42876434326172,30.209205627441406,1629900.0
